global_index,sampled_episode_position,source_record_index,episode_id,step_id,app,package,app_key,task_key,image_path,image_sha256,width,height,dhash64,tile_rows,tile_cols,has_history,history_comparisons,exact_sha256_match,min_dhash_hamming,max_tile_unchanged_ratio,nearest_global_index,nearest_episode_id,nearest_step_id,nearest_image_sha256,nearest_same_episode,nearest_same_task,nearest_same_app,current_cache_config_hit_type,current_cache_config_hit,dhash_le_0,dhash_le_2,dhash_le_4,dhash_le_8,dhash_le_16,tile_ge_0.9,tile_ge_0.95,tile_ge_0.98,tile_ge_0.99
61,12,60,281,5,,,,Set 10 minutes before notification for the birthday event in gmail calendar,data/androidcontrol_1000/images/episode_281/step_5.png,0002445b6df143adcf2942d59cc7af718b2f365eb377e595c5585459985be600,1080,2400,2662c2c380200030,8,16,True,60,False,14,0.4375,56,281,0,12d5d4c733cb4f9f3339a3ab6901f4b86e5afdb367ce5647e8463e6d66d3bcf7,True,True,,miss,False,False,False,False,False,True,False,False,False,False
62,12,61,281,6,,,,Set 10 minutes before notification for the birthday event in gmail calendar,data/androidcontrol_1000/images/episode_281/step_6.png,0554ef84e6896d6f85b1c57884a9f2b3e586ad40318dc28cc26154949d43e8a4,1080,2400,c3c3e640c1c1c7c0,8,16,True,61,False,20,0.0546875,56,281,0,12d5d4c733cb4f9f3339a3ab6901f4b86e5afdb367ce5647e8463e6d66d3bcf7,True,True,,miss,False,False,False,False,False,False,False,False,False,False
63,12,62,281,7,,,,Set 10 minutes before notification for the birthday event in gmail calendar,data/androidcontrol_1000/images/episode_281/step_7.png,e25b85a5571f541f0b2cdd7ad106845d79c8ae6506001dea11452c0fb3b859e3,1080,2400,03c263654143c0c0,8,16,True,62,False,15,0.0,62,281,6,0554ef84e6896d6f85b1c57884a9f2b3e586ad40318dc28cc26154949d43e8a4,True,True,,miss,False,False,False,False,False,True,False,False,False,False
64,12,63,281,8,,,,Set 10 minutes before notification for the birthday event in gmail calendar,data/androidcontrol_1000/images/episode_281/step_8.png,408ae45ae99c0ff144f6f4253c8ba61c20cf94fedfe4e9cfb3bd4d1e4bd0cfac,1080,2400,c3c3e640c1c1c7c0,8,16,True,63,False,0,0.7421875,62,281,6,0554ef84e6896d6f85b1c57884a9f2b3e586ad40318dc28cc26154949d43e8a4,True,True,,miss,False,True,True,True,True,True,False,False,False,False
65,13,64,321,0,,,,"Im going to Deutsches Museum from Ulm city, so get the traffic update on the route of the Deutsches Museum from my location.",data/androidcontrol_1000/images/episode_321/step_0.png,f553402a49b3673b19255ff5952a0047115c39c21499ebce7814d7524e50f058,1080,2400,e98d12667265c5dd,8,16,True,64,False,24,0.0,3,0,2,9ce364c888cfebd3e946baa6a38409166c22981569c41788cf96c88dc036c49c,False,False,,miss,False,False,False,False,False,False,False,False,False,False
66,13,65,321,1,,,,"Im going to Deutsches Museum from Ulm city, so get the traffic update on the route of the Deutsches Museum from my location.",data/androidcontrol_1000/images/episode_321/step_1.png,5e3089c6b8e8ba4617f4a21b2a7509a659aa3b5dec0bde6be63614f74294ad54,1080,2400,3d078f77726d4d5c,8,16,True,65,False,19,0.0,65,321,0,f553402a49b3673b19255ff5952a0047115c39c21499ebce7814d7524e50f058,True,True,,miss,False,False,False,False,False,False,False,False,False,False
67,13,66,321,2,,,,"Im going to Deutsches Museum from Ulm city, so get the traffic update on the route of the Deutsches Museum from my location.",data/androidcontrol_1000/images/episode_321/step_2.png,20a62bedbb4d79869ccc55f27a598dd1f026aa63bda42d5ddff02d0c88933212,1080,2400,69489783945c79ea,8,16,True,66,False,23,0.0,27,140,7,82bb7d74157457c14c0bc35461ea777f4631058df83302398e2446d0b6099935,False,False,,miss,False,False,False,False,False,False,False,False,False,False
68,13,67,321,3,,,,"Im going to Deutsches Museum from Ulm city, so get the traffic update on the route of the Deutsches Museum from my location.",data/androidcontrol_1000/images/episode_321/step_3.png,7c42aec12c78b5e892c9661db6002efa17b9e1f4df4ff00f8850c11afde99f68,1080,2400,796cf696a06de0cc,8,16,True,67,False,14,0.0,28,140,8,a1e2a96d88f048f653a755fa2df0c6166f7015b806a125d637be6001ed8dc91c,False,False,,miss,False,False,False,False,False,True,False,False,False,False
69,13,68,321,4,,,,"Im going to Deutsches Museum from Ulm city, so get the traffic update on the route of the Deutsches Museum from my location.",data/androidcontrol_1000/images/episode_321/step_4.png,6e99dbb892af7e1bc9e311aa0ca57f670ee02b378acea15364f73fad2abf6077,1080,2400,251e1e8e8b6be4cc,8,16,True,68,False,15,0.3203125,68,321,3,7c42aec12c78b5e892c9661db6002efa17b9e1f4df4ff00f8850c11afde99f68,True,True,,miss,False,False,False,False,False,True,False,False,False,False
70,13,69,321,5,,,,"Im going to Deutsches Museum from Ulm city, so get the traffic update on the route of the Deutsches Museum from my location.",data/androidcontrol_1000/images/episode_321/step_5.png,a4094dbb34636e7df14ae75aa79e796d14efd8a526b69fdec033a9dda21cc3ba,1080,2400,61049683925a796d,8,16,True,69,False,13,0.125,67,321,2,20a62bedbb4d79869ccc55f27a598dd1f026aa63bda42d5ddff02d0c88933212,True,True,,miss,False,False,False,False,False,True,False,False,False,False
71,13,70,321,6,,,,"Im going to Deutsches Museum from Ulm city, so get the traffic update on the route of the Deutsches Museum from my location.",data/androidcontrol_1000/images/episode_321/step_6.png,877a3d14892acc14eb889e912c220bc18f07c8243522c799faa5f1cc3e128ece,1080,2400,394c246d69555556,8,16,True,70,False,21,0.0078125,65,321,0,f553402a49b3673b19255ff5952a0047115c39c21499ebce7814d7524e50f058,True,True,,miss,False,False,False,False,False,False,False,False,False,False
72,13,71,321,7,,,,"Im going to Deutsches Museum from Ulm city, so get the traffic update on the route of the Deutsches Museum from my location.",data/androidcontrol_1000/images/episode_321/step_7.png,e5f8985496d258838c2f4f5d616f754c41c550ad4100b4ac3e6b2bcdab6a142a,1080,2400,394c646c69555556,8,16,True,71,False,2,0.4609375,71,321,6,877a3d14892acc14eb889e912c220bc18f07c8243522c799faa5f1cc3e128ece,True,True,,miss,False,False,True,True,True,True,False,False,False,False
73,14,72,341,0,,,,I want to search for some interesting activities in Hawaii.,data/androidcontrol_1000/images/episode_341/step_0.png,1ad98353ce6ab155f6adf7fd4d1b8f72f8a46c7fd058d58b9347855528058a69,1080,2400,1388c5ff9f555ffd,8,16,True,72,False,24,0.0,22,140,2,e22486f5244f98ccd5b35161eaa4d8a8c2e6f988a36f1332672abbee42e610e0,False,False,,miss,False,False,False,False,False,False,False,False,False,False
74,14,73,341,1,,,,I want to search for some interesting activities in Hawaii.,data/androidcontrol_1000/images/episode_341/step_1.png,bc98f6168766fd9ed305c1291b5d2629678258ad6fb9a8abfd4d8692cbfdbee5,1080,2400,31298386848e88d4,8,16,True,73,False,20,0.046875,51,240,9,31383afe7b53bdc8983d0a4d57ce117a6ee30e043a2642591794445832f6c374,False,False,,miss,False,False,False,False,False,False,False,False,False,False
75,14,74,341,2,,,,I want to search for some interesting activities in Hawaii.,data/androidcontrol_1000/images/episode_341/step_2.png,74a5f49d9e1c4163972a0308a4584b496ce898af6facd547c0b149bc11855c27,1080,2400,b1aa8386848e88d4,8,16,True,74,False,4,0.859375,74,341,1,bc98f6168766fd9ed305c1291b5d2629678258ad6fb9a8abfd4d8692cbfdbee5,True,True,,miss,False,False,False,True,True,True,False,False,False,False
76,14,75,341,3,,,,I want to search for some interesting activities in Hawaii.,data/androidcontrol_1000/images/episode_341/step_3.png,bb143b049b6baae3b7d287b28726a09b6bfb6af10c60bea0ecbf024f587d4686,1080,2400,31aa8386848e88d4,8,16,True,75,False,1,0.859375,75,341,2,74a5f49d9e1c4163972a0308a4584b496ce898af6facd547c0b149bc11855c27,True,True,,miss,False,False,True,True,True,True,False,False,False,False
77,14,76,341,4,,,,I want to search for some interesting activities in Hawaii.,data/androidcontrol_1000/images/episode_341/step_4.png,8842183742a0111ba64e7bd67b3515dbb726bcd689ef478db9835810fa71ceb1,1080,2400,4db9f1b2b2b29696,8,16,True,76,False,22,0.0,9,60,0,82ceb05490c93893abd236ff2ccaa2cc3268950c462cd09ba1778918207afeac,False,False,,miss,False,False,False,False,False,False,False,False,False,False
78,14,77,341,5,,,,I want to search for some interesting activities in Hawaii.,data/androidcontrol_1000/images/episode_341/step_5.png,4a4d7a18b0b948559c43381b559fc4e873979593fc3281ecee35ffb97f5d0ef5,1080,2400,058581c98000000c,8,16,True,77,False,13,0.0234375,29,160,0,912144fe911deb08ef268bfdbc734ff78547fd09b31c9baf1e1b85adc4b8f25b,False,False,,miss,False,False,False,False,False,True,False,False,False,False
79,15,78,361,0,,,,Open the TickTick app and mark microsoft training update classes as complete,data/androidcontrol_1000/images/episode_361/step_0.png,573fdcf67710d915dd8f15e619d00190fdc7e23e4c4afb2a0de8883cffc3b615,1080,2400,b2818181818060e0,8,16,True,78,False,17,0.203125,41,220,5,43242f781de30f74a2a5952a2f949b2ad015cd0b6c19a0b3e6805e563143ff08,False,False,,miss,False,False,False,False,False,False,False,False,False,False
80,15,79,361,1,,,,Open the TickTick app and mark microsoft training update classes as complete,data/androidcontrol_1000/images/episode_361/step_1.png,76ee5eeae0982005e3f884884e57a0fc51641995caaaa91ba1a3c35fd1f5fbfc,1080,2400,683d20000000004d,8,16,True,79,False,11,0.25,14,60,5,2d2e3051de550e95e6447778b2c6131d58d5814a0bdff4bfd16a782c45b1d47f,False,False,,miss,False,False,False,False,False,True,False,False,False,False
81,16,80,381,0,,,,Sign out of the Babbel app to prevent the unauthorized actions.,data/androidcontrol_1000/images/episode_381/step_0.png,a3a8223248ddc466a7e838aab6505a8d1e196fda3ae7717b8090b47e6a5aa581,1080,2400,3471707e1ed77955,8,16,True,80,False,22,0.0,15,80,0,e7a273662d03c28106bdaacaebfb174692dee530d1983cc0d78f4e551de1c842,False,False,,miss,False,False,False,False,False,False,False,False,False,False
82,16,81,381,1,,,,Sign out of the Babbel app to prevent the unauthorized actions.,data/androidcontrol_1000/images/episode_381/step_1.png,93018640988dbec153f0c5013e03ae046989acfe95201990a7fb88efd5ffe821,1080,2400,3470e03333c47055,8,16,True,81,False,16,0.0,81,381,0,a3a8223248ddc466a7e838aab6505a8d1e196fda3ae7717b8090b47e6a5aa581,True,True,,miss,False,False,False,False,False,True,False,False,False,False
83,17,82,421,0,,,,I want to read the reviews of the Nike Fly.By Mid 3 shoe in the Nike app.,data/androidcontrol_1000/images/episode_421/step_0.png,2d16d0930457383504483992dfdec60ed24e9ce57a7e060eb429954c5e6b4377,1080,2400,628e368480a0a8c0,8,16,True,82,False,16,0.046875,79,361,0,573fdcf67710d915dd8f15e619d00190fdc7e23e4c4afb2a0de8883cffc3b615,False,False,,miss,False,False,False,False,False,True,False,False,False,False
84,17,83,421,1,,,,I want to read the reviews of the Nike Fly.By Mid 3 shoe in the Nike app.,data/androidcontrol_1000/images/episode_421/step_1.png,e707ae74c8036176d1629afbfd4d8ae4caa31d264c5e296f878b808ba0d57c64,1080,2400,e2a8c0b0b2888016,8,16,True,83,False,16,0.09375,29,160,0,912144fe911deb08ef268bfdbc734ff78547fd09b31c9baf1e1b85adc4b8f25b,False,False,,miss,False,False,False,False,False,True,False,False,False,False
85,17,84,421,2,,,,I want to read the reviews of the Nike Fly.By Mid 3 shoe in the Nike app.,data/androidcontrol_1000/images/episode_421/step_2.png,2f9197fbba5a12f308fa87f1df96f5097b60414a5c0b2c9e7adaa4fc6237e630,1080,2400,e2a8c0b0b098888c,8,16,True,84,False,7,0.765625,84,421,1,e707ae74c8036176d1629afbfd4d8ae4caa31d264c5e296f878b808ba0d57c64,True,True,,miss,False,False,False,False,True,True,False,False,False,False
86,17,85,421,3,,,,I want to read the reviews of the Nike Fly.By Mid 3 shoe in the Nike app.,data/androidcontrol_1000/images/episode_421/step_3.png,9e1465617cd701390cf8bbf54ad6f7e9c535bcbe8038c463b05f200d7b631c09,1080,2400,6288808090a0808c,8,16,True,85,False,10,0.1171875,29,160,0,912144fe911deb08ef268bfdbc734ff78547fd09b31c9baf1e1b85adc4b8f25b,False,False,,miss,False,False,False,False,False,True,False,False,False,False
87,17,86,421,4,,,,I want to read the reviews of the Nike Fly.By Mid 3 shoe in the Nike app.,data/androidcontrol_1000/images/episode_421/step_4.png,714298edaf9a1c69754fd45e129a2561f308185584cb01ef00c0116dd058e67f,1080,2400,62808080a1308425,8,16,True,86,False,11,0.171875,79,361,0,573fdcf67710d915dd8f15e619d00190fdc7e23e4c4afb2a0de8883cffc3b615,False,False,,miss,False,False,False,False,False,True,False,False,False,False
88,17,87,421,5,,,,I want to read the reviews of the Nike Fly.By Mid 3 shoe in the Nike app.,data/androidcontrol_1000/images/episode_421/step_5.png,6e6a2616d9a66d3659f27186e279eeaabe5e366df62a76dd473ba4b930b43bed,1080,2400,c08080c08090808c,8,16,True,87,False,8,0.078125,86,421,3,9e1465617cd701390cf8bbf54ad6f7e9c535bcbe8038c463b05f200d7b631c09,True,True,,miss,False,False,False,False,True,True,False,False,False,False
89,17,88,421,6,,,,I want to read the reviews of the Nike Fly.By Mid 3 shoe in the Nike app.,data/androidcontrol_1000/images/episode_421/step_6.png,c19f8861c78e03de679598712b1f6cc00d44fd0ce7dab9591f6ea50940f2d38c,1080,2400,c080808098808484,8,16,True,88,False,6,0.1484375,88,421,5,6e6a2616d9a66d3659f27186e279eeaabe5e366df62a76dd473ba4b930b43bed,True,True,,miss,False,False,False,False,True,True,False,False,False,False
90,18,89,442,0,,,,Search for Kayak mail in gmail app,data/androidcontrol_1000/images/episode_442/step_0.png,d1b89dd7d00244f9f66624b37ce94fa16ad506a7024bf6c1f0072aac1e55d2cc,1080,2400,8362c3c7c9c1444c,8,16,True,89,False,17,0.03125,58,281,2,1d4908d028cd5ea40fc70605e1aeca6f65a57dbf2a1399f0821b3f725575dce0,False,False,,miss,False,False,False,False,False,False,False,False,False,False
91,18,90,442,1,,,,Search for Kayak mail in gmail app,data/androidcontrol_1000/images/episode_442/step_1.png,84d3576fe7f28ea93ebfa5a6bb045e1fa6abfa05dfcdb80c4fbd0f0383eba5fe,1080,2400,c3a6518012120b03,8,16,True,90,False,10,0.6328125,58,281,2,1d4908d028cd5ea40fc70605e1aeca6f65a57dbf2a1399f0821b3f725575dce0,False,False,,miss,False,False,False,False,False,True,False,False,False,False
92,18,91,442,2,,,,Search for Kayak mail in gmail app,data/androidcontrol_1000/images/episode_442/step_2.png,21ebeb7f356839e33081c09d02b86a6f4b689c7a92686353a9eee8f26373f52c,1080,2400,83a2c0c8d0150b03,8,16,True,91,False,11,0.40625,91,442,1,84d3576fe7f28ea93ebfa5a6bb045e1fa6abfa05dfcdb80c4fbd0f0383eba5fe,True,True,,miss,False,False,False,False,False,True,False,False,False,False
93,19,92,462,0,,,,Use the gmail address karin.iversen@example.com to send Karin information about the bus that leaves at 1:55 a.m.,data/androidcontrol_1000/images/episode_462/step_0.png,3be628b8f8e203a3d52dc7ac6d72dd614f152b319758ab3db5365e620860cb23,1080,2400,75fbfac4c080cc8c,8,16,True,92,False,20,0.0,46,240,4,05efb85bdc6d2e688fea0592418b5bf66222c512dfdb41cd17b9104e4548f41c,False,False,,miss,False,False,False,False,False,False,False,False,False,False
94,19,93,462,1,,,,Use the gmail address karin.iversen@example.com to send Karin information about the bus that leaves at 1:55 a.m.,data/androidcontrol_1000/images/episode_462/step_1.png,9ee24d77b54e21d02b86141b4bee42330f8a70c11c0ffc2fa0210bcc70c36b10,1080,2400,709289cc8c8ccccc,8,16,True,93,False,16,0.0078125,86,421,3,9e1465617cd701390cf8bbf54ad6f7e9c535bcbe8038c463b05f200d7b631c09,False,False,,miss,False,False,False,False,False,True,False,False,False,False
95,19,94,462,2,,,,Use the gmail address karin.iversen@example.com to send Karin information about the bus that leaves at 1:55 a.m.,data/androidcontrol_1000/images/episode_462/step_2.png,1cc73fe52b0330c71864e170b30a1424249688844f859e713e73018ea67e786d,1080,2400,3cb29098989a988e,8,16,True,94,False,18,0.0,85,421,2,2f9197fbba5a12f308fa87f1df96f5097b60414a5c0b2c9e7adaa4fc6237e630,False,False,,miss,False,False,False,False,False,False,False,False,False,False
96,19,95,462,3,,,,Use the gmail address karin.iversen@example.com to send Karin information about the bus that leaves at 1:55 a.m.,data/androidcontrol_1000/images/episode_462/step_3.png,08f7076cc7fb2581df3db75d6295ffd78205cb76d00291b8ec47a11bf3c0455b,1080,2400,7c1145808cc4038e,8,16,True,95,False,19,0.1015625,95,462,2,1cc73fe52b0330c71864e170b30a1424249688844f859e713e73018ea67e786d,True,True,,miss,False,False,False,False,False,False,False,False,False,False
97,19,96,462,4,,,,Use the gmail address karin.iversen@example.com to send Karin information about the bus that leaves at 1:55 a.m.,data/androidcontrol_1000/images/episode_462/step_4.png,44965a3d333f3f653af9ebf52f41ad8b60a92a958b7b006606017127cf288bcc,1080,2400,7c0165418088808e,8,16,True,96,False,13,0.0,96,462,3,08f7076cc7fb2581df3db75d6295ffd78205cb76d00291b8ec47a11bf3c0455b,True,True,,miss,False,False,False,False,False,True,False,False,False,False
98,19,97,462,5,,,,Use the gmail address karin.iversen@example.com to send Karin information about the bus that leaves at 1:55 a.m.,data/androidcontrol_1000/images/episode_462/step_5.png,03da168fb0fdee567842dc818155643cc3e066045f6390778d50b7c2179330fc,1080,2400,7c016149174a5555,8,16,True,97,False,21,0.5,97,462,4,44965a3d333f3f653af9ebf52f41ad8b60a92a958b7b006606017127cf288bcc,True,True,,miss,False,False,False,False,False,False,False,False,False,False
99,19,98,462,6,,,,Use the gmail address karin.iversen@example.com to send Karin information about the bus that leaves at 1:55 a.m.,data/androidcontrol_1000/images/episode_462/step_6.png,c248192f7f96cb190b8ab43605d0dad41e7183b2e351fd985994030f6964f55d,1080,2400,608e5f7765ede4ec,8,16,True,98,False,13,0.1484375,34,160,5,c77fc2eeaf787c60cad5856cb4c8ba65d46070996d1819335bfcfda5f8212335,False,False,,miss,False,False,False,False,False,True,False,False,False,False
100,19,99,462,7,,,,Use the gmail address karin.iversen@example.com to send Karin information about the bus that leaves at 1:55 a.m.,data/androidcontrol_1000/images/episode_462/step_7.png,543676dc93dedcd697e4774efcbc236a7787e54adb8da21c3019ecd318bfcfdc,1080,2400,608edc0081ade4ec,8,16,True,99,False,6,0.4921875,99,462,6,c248192f7f96cb190b8ab43605d0dad41e7183b2e351fd985994030f6964f55d,True,True,,miss,False,False,False,False,True,True,False,False,False,False
101,20,100,482,0,,,,"In the Simple Habit app, In order to improve my meditation, I would like to listen to the sound of ocean.",data/androidcontrol_1000/images/episode_482/step_0.png,3a87f424e98288d5274e0826419fe8db90388afeebdf26ca317d2af745f052c9,1080,2400,78690f3371078a4f,8,16,True,100,False,16,0.0,3,0,2,9ce364c888cfebd3e946baa6a38409166c22981569c41788cf96c88dc036c49c,False,False,,miss,False,False,False,False,False,True,False,False,False,False
102,20,101,482,1,,,,"In the Simple Habit app, In order to improve my meditation, I would like to listen to the sound of ocean.",data/androidcontrol_1000/images/episode_482/step_1.png,944481ec38e9b67b4045a0e6e929ba5d90db82ebae29da5488ea887c8529b186,1080,2400,344f0f4c711a1303,8,16,True,101,False,21,0.0234375,101,482,0,3a87f424e98288d5274e0826419fe8db90388afeebdf26ca317d2af745f052c9,True,True,,miss,False,False,False,False,False,False,False,False,False,False
103,20,102,482,2,,,,"In the Simple Habit app, In order to improve my meditation, I would like to listen to the sound of ocean.",data/androidcontrol_1000/images/episode_482/step_2.png,b9b449aa1bdb7f5e1136b59586fe2510e23a76913200ab3221e52a67914819fa,1080,2400,141b1b9711101b03,8,16,True,102,False,17,0.28125,102,482,1,944481ec38e9b67b4045a0e6e929ba5d90db82ebae29da5488ea887c8529b186,True,True,,miss,False,False,False,False,False,False,False,False,False,False
104,20,103,482,3,,,,"In the Simple Habit app, In order to improve my meditation, I would like to listen to the sound of ocean.",data/androidcontrol_1000/images/episode_482/step_3.png,7aeda9f3691edb2ee24291f8f1feab01090e052c54a53d1033b0fdcb560c6981,1080,2400,0e0d64515800000c,8,16,True,103,False,16,0.0,51,240,9,31383afe7b53bdc8983d0a4d57ce117a6ee30e043a2642591794445832f6c374,False,False,,miss,False,False,False,False,False,True,False,False,False,False
